recipe_id,ingredient,amount
544,물,5컵
544,국간장,4큰술
544,중간크기 감자,2개
544,참기름,1큰술
544,식용유,1큰술
544,다진마늘,1큰술
544,소고기 불고기감,250g
544,대파,1대
544,고추가루,1+1/2큰술
544,후추,약간
545,맛소금,취향껏
545,알감자,4개
545,양파,1/3개
545,대파,1/2개
545,청양고추,1개
545,마늘,5쪽
545,멸치다시팩,1팩
546,소금,약간
546,소고기(국거리용),180g
546,미역,1줌(20g)
546,쌀뜨물(혹은 물),1.4L(종이컵 기준 약7컵)
546,다진마늘,1큰술
546,참기름,1큰술
546,국간장,2큰술
547,미역,
547,된장,1/2T
547,간장,1T
547,소금,간에맞게
547,다진마늘,1T
548,불린 미역,1줌
548,다진마늘,1큰술
548,두부,300g
548,멸치육수,6컵
548,된장,3큰술
548,팽이버섯,1/2봉지
549,소금,약간
549,물,1200ml
549,들기름,1/2스푼
549,집간장,3스푼
549,다진마늘,1/2스푼
549,소고기(국거리용),120g
549,건미역,1+1/2웅큼
550,국간장,1.5스푼
550,소고기,100g
550,까나리액젓,1스푼
550,다진마늘,0.5~1스푼
550,후춧가루,0.3스푼
550,소금,기호대로가감
550,건미역,20g-한움큼
550,들기름,2스푼
551,바지락,1봉지
551,두부,1/2모
551,쏭쏭썬대파,
551,소금,1/2스푼
551,미림,1+1/2스푼
551,다진마늘,1/2스푼
552,무,1/3개
552,소고기(국거리용),
552,대파,1개
552,참기름,2T
552,간마늘,1T
552,(집)국간장,4T
552,멸치육수 (or 물),적당량
553,홍고추,1개
553,소고기 국거리,300g
553,참기름,2큰술
553,숙주나물,1봉지
553,큰 무,1/3개
553,대파,2대
553,청양고추,1개
553,고춧가루,4큰술
553,물,1.4L
553,국간장,2큰술
553,소금,적당량
553,다진 마늘,1큰술
554,다진마늘,1/2큰술
554,후추,약간
554,설탕,1/2큰술
554,소금,1작은술
554,국간장,2큰술
554,소고기,1컵
554,대파,1대
554,물,5컵
554,무,2컵
554,참기름,1큰술
555,멸치육수,700~1000ml
555,국간장,2
555,소금,약간
555,참기름,
555,멸치 액젓,1
555,다진 마늘,1
555,고춧가루,2
555,느타리버섯,1팩
555,대파,2대
555,무,1/2개
555,양지,300g
555,콩나물,2줌
556,표고버섯,4개
556,소고기(국거리용),290g
556,숙주(한봉지),290g
556,대파,1대
556,국간장,5큰술
556,청양고추,4개
556,무,1/2개
556,다진마늘,1큰술
556,고추가루,7큰술
556,고추기름(생략가능),1큰술
556,참기름,1큰술
556,진간장,2큰술
557,소금,약간
557,국간장,2큰술
557,쌀뜨물(혹은 물),1.4L(종이컵 기준 약7컵)
557,다진마늘,1큰술
557,미역,1줌(20g)
557,소고기(국거리용),180g
557,참기름,1큰술
558,건미역,1+1/2웅큼
558,다진마늘,1/2스푼
558,소고기(국거리용),120g
558,들기름,1/2스푼
558,소금,약간
558,집간장,3스푼
558,물,1200ml
559,소고기,100g
559,건미역,20g-한움큼
559,들기름,2스푼
559,국간장,1.5스푼
559,까나리액젓,1스푼
559,다진마늘,0.5~1스푼
559,후춧가루,0.3스푼
559,소금,기호대로가감
560,꽃소금,약간
560,마른미역,12g(종이컵 1컵)
560,국거리,100g(종이컵 1컵)
560,물,8컵
560,참기름,2큰술
560,다진 마늘,1작은술
560,국간장,2큰술
561,쌀뜨물,18컵
561,마른미역,17g
561,소고기국거리,100g
561,멸치액젓,4숟갈
561,참기름,5숟갈
561,소금,약간
561,간장,1숟갈
561,후추,약간
561,국간장,2숟갈
562,들깨가루,기호껏
562,부추,기호것
562,후추,약간
562,청양고추,1~2개
562,표고버섯가루,1T
562,대파,기호껏
562,고춧가루,2T
562,사골육수,1팩
562,순대,400g
562,다진마늘,1T
563,후추,약간
563,다진마늘,4개분량
563,새우젓,1.5스푼
563,올리고당,2스푼
563,간장,3스푼
563,멸치액젓,1스푼
563,대파,많이
563,새우젓,약간
563,사골곰탕,2팩
563,순대,1kg
563,고춧가루,6스푼
564,들깨가루,2스푼
564,인스턴트사골곰탕,2팩
564,돼지고기 (등심),100g
564,순대,100g
564,대파,1/2개
564,불린당면,1줌
564,후추가루,약간
564,고추가루,약간
564,소금,약간
565,마늘,1/2큰술
565,순대,10조각정도
565,인스턴트사골곰탕,1봉지
565,대파,약간
565,청양고추,1개
565,고춧가루,1/2큰술
565,후추,약간
565,새우젓,1/3큰술
566,돼지부속물,
566,부추,1줌
566,홍고추,1개
566,청양고추,5개
566,대파,1대
566,돼지등뼈육수 or,시판사골육수
566,매실엑기스,1큰술
566,고춧가루,5큰술
566,다진마늘,2큰술
566,순대,1줌
566,새우젓,1ts
566,굵은소금,1큰술
566,들깨가루,1큰술
566,고추기름,1큰술
566,국간장,3큰술
566,다진생강,1큰술
567,후추,약간
567,소금,약간
567,감자,1개
567,양파,1/2개
567,어묵,100g
567,대파,15cm
567,멸치육수,7컵
567,국간장,1큰술
567,다진마늘,0.5큰술
567,고춧가루,약간
568,어묵,
568,김치,1줌
568,국간장,2큰술
568,대파,1/2개
568,다시멸치,7마리
568,소금,조금
569,배춧잎,5~7장
569,어묵,2장
569,대파,약간
569,멸치다마육수,5컵
569,된장,0.5T
569,참치액,2T
569,고춧가루,0.5T
570,어묵,360g
570,무,200g
570,두부,1/2모
570,대파,1/2뿌리
570,마늘,3쪽
570,조선간장,1.5큰술
570,파프리카,약간
570,다시 멸치,15마리
570,다시마,10조각
570,물,적당량
570,천일염,적당량
570,후춧가루,약간
571,김치,2C
571,콩나물,2줌(150g)
571,어묵,2C
571,양파,1/2개
571,대파,15cm
571,청양고추,1개
571,쯔유,3T
571,김칫국물,1C(200ml)
571,물,3C(600ml)
572,청양고추,1개
572,양파,1/2개
572,대파,1/2개
572,오징어,1마리
572,무 10cm크기,1토막
572,다진마늘,1큰술
572,고추가루,1큰술
572,국간장,1큰술
572,소금,약간
573,맛소금,1/2T
573,국간장,2T
573,다진마늘,1T
573,고춧가루,2T
573,멸치다시팩,1팩
573,땡초,2개
573,양파,1/2개
573,대파,1줄기
573,무,350g
573,오징어,1마리
574,소금,약간
574,국간장,1큰술
574,고춧가루,2/3큰술
574,다진마늘,1작은술
574,물,1300ml
574,건새우,
574,오징어,1마리
574,다시마,
574,대파,1개
574,양파,1/2개
574,카네시로 어묵,4장
574,멸치,
575,바지락육수,4C
575,양파 (소),1/3개
575,애호박,약간
575,국간장,1작은술
575,오징어,1마리
575,대파,1대
575,무(약3cm 굵기),1토막
575,다진마늘,1/2큰술
576,대파,1뿌리
576,오징어,1마리
576,후추,
576,다진마늘,1/2스푼
576,들기름,2스푼
576,고춧가루,2스푼
576,소금,
576,고추장,1스푼
576,멸치육수 (or 물),600ml
576,청양고추,2개
576,까나리액젓,1스푼
576,무 작은것,1/2개
577,물,1L
577,토란,20개
577,소고기 양지고기,200g
577,대파,1/3개
577,들깨,3스푼
577,다진마늘,1/2스푼
577,국간장,1스푼
578,감자,1개
578,토란,400g
578,소금,조금
578,간장,1+1/2큰술
578,다시마,1장
578,후춧가루,조금
578,다진 마늘,1작은술
578,대파,1/2대
578,무,조금
578,쇠고기 국거리,300g
579,토란,400g
579,양파,1/4개
579,대파,3개
579,된장,2T
579,멸치가루,2T
579,다시마,2조각
579,물,800ml
580,무,250g
580,다진 마늘,1숟갈
580,토란,900g
580,소고기,180g
580,두부,100g
580,다시마3×3㎝,1장
580,대파,1/2대
580,물,8컵
580,국간장,2숟갈
580,소금,약간
580,국간장,1/2숟갈
580,청주,1숟갈
580,다진 마늘,1/3숟갈
580,참기름,1/2숟갈
581,소금,
581,쌀뜨물,조금
581,다진마늘,1큰술
581,찹쌀가루,2큰술
581,들깨 가루,2큰술
581,육수,4컵
581,불린 표고버섯,1개
581,토란 작은것,5개
582,소금,
582,국간장,1큰술
582,후추,약간
582,청주,1/2큰술
582,간장,1/2큰술
582,대파,1/2개
582,두부,1/2모
582,무,3cm
582,쇠고기,50g
582,물,5컵
583,다시마,3장
583,무,5cm 정도
583,소고기,200g
583,두부,1모
583,물,4~5컵
583,국간장,3~4T
583,참기름,1T
583,소금,약간
583,다진마늘,1/4T (선택)
584,설탕,1작은술
584,양파,1/2개
584,통후추,20알
584,마늘,15알
584,식초,3큰술
584,설탕,2큰술
584,굵은소금,1/3작은술
584,간장,1큰술
584,얼음,약간
584,마늘,1/2작은술
584,참기름,1작은술
584,소금,약간
584,닭육수,4컵
584,대파,1대
584,식초,3큰술
584,설탕,1큰술
584,굵은소금,1작은술
584,연겨자,1큰술
584,국간장,1작은술
584,검정깨,약간
584,달걀,1개
584,표고버섯,2개
584,오이,1개
584,닭,1마리
584,후추,약간
584,국수,100g
585,다진 마늘,0.5T
585,쇠고기 국거리,400g
585,무,700g
585,물,12컵
585,다시마 20Cm*20cm 짜리,1장
585,두부,1/2모
585,후춧가루,적당량
585,소금,0.5T
585,대파,1/3대
585,참기름,1T
585,국간장,2T
586,두부,1모
586,간장,2T
586,소고기 양지,250g
586,무,1/5개
586,다시마,5장
586,물,10종이컵
586,식용유,1T
586,맛술,3T
586,맛소금,약간
586,굵은소금,1T
587,꽃소금,
587,미역,1봉지
587,건홍합,1공기
587,마늘,
587,참기름,
587,국간장,
588,소금,1/2큰술
588,후추가루,조금
588,멸치액젓,1큰술
588,홍합살,200g
588,건미역,20g
588,청양고추,1개
589,불린미역,2줌
589,홍합 약,1kg
589,참기름,
589,소금,
590,쌀뜨물,5종이컵
590,건홍합,20알
590,미역,1줌
590,들기름,2T
590,간장,1T
590,다진마늘,0.5T
590,까나리액젓,1T
590,소금,1티스푼
591,미역,1봉지
591,건홍합,1줌
591,참기름,
591,국간장,
591,소금,
591,마늘,
592,들기름,1큰술
592,황태,2컵
592,감자,2개
592,소금,약간
592,후추,약간
592,파,적당량
592,마늘,1큰술
592,국간장,2큰술
593,황태채,1줌
593,무,200g
593,감자,1/2개(60g)
593,대파 10cm,1대
593,물,3컵
593,국간장,2T
593,다진마늘,1T
593,후추,약간
593,청양고추,1/2개
593,들기름,1T
593,소금,약간
594,황태포,1/2개
594,계란,3개
594,파,1줌
594,물,3~4그릇(국그릇 기준)
594,국간장,2큰술
594,소금,
594,들기름,
595,액젓,1T(입맛따라 가감)
595,황태채,1줌
595,무,1/5개
595,대파,1/2개
595,다진마늘,1/2T
596,무,80g
596,콩나물,1줌
596,계란,1개
596,황태채,1줌
596,대파,1/4대
596,MSG,1+1/2스푼
596,참기름,1스푼
596,소금,1/2스푼
597,멸치가루,1큰술
597,근대,1단
597,대파,1대
597,청양고추,4개
597,된장,2큰술
597,다시마,2개
597,고추가루,1ts
597,다진마늘,1/2큰술
598,마늘,
598,다시마,
598,멸치,
598,고추장,1
598,된장,2
598,근대,1묶음
598,두부,1/2모
599,된장,
599,홍고추,
599,다진마늘,1큰술
599,육수다시팩,
599,고추가루,1큰술
599,근대,
600,고추장,1/2TS
600,미소(일본식쌀된장),1TS
600,다시마,
600,멸치,
600,홍고추,조금
600,근대,
600,대파,1뿌리
601,청량고추,1개
601,근대,80g정도
601,소고기,70g
601,된장,1TS
601,마늘,아주조금
601,대파,조금
601,홍고추,1/2개
602,미소된장,1큰술~입맛에 맞게
602,물,600ml
602,두부,1/2모
602,팽이버섯,1/4봉지
602,대파,1/2대
603,멸치다시육수,3컵
603,미역불린것,1컵
603,다진마늘,1/3T(생략가능)
603,대파,1줌
603,두부,1/2모
603,미소된장,2큰술
604,미소된장,
604,물,5컵(종이컵기준)
604,두부,1/2모
604,팽이버섯,500원짜리동전만큼
604,쪽파,10짜리동전만큼
604,가쯔오브시,1움큼
604,소금,
605,두부,1/2모
605,팽이버섯(작),1팩
605,청정원 미소된장,2큰술
605,집된장,1작은술
605,대파,1/2대
605,홍고추,1개
605,청양고추,1개
605,다시마 육수,4컵
605,소금,약간
606,두부,1모
606,멸치다시백(육수용),1개
606,미소된장,2수저
606,쪽파 다짐,3뿌리
607,멸치다시육수,
607,다진마늘,0.5T
607,고춧가루,0.5T
607,알배추,1/2통
607,대파,0.5-1대
607,된장,2T
608,배춧잎,5장
608,두부,1/2모
608,대파 썰어서,1줌
608,된장,2숟가락
608,다진마늘,1/2숟가락
608,멸치,8마리
608,다시마,2장
608,물,700ml
609,배추,9장
609,소금,약간
609,다진마늘,2T
609,국간장,1T
609,된장,1T
609,고춧가루,1/2T
609,참기름,조금
609,파,조금
609,멸치육수,800ml 정도
610,알배추,270g 정도
610,대파,조금
610,된장,2TS
610,다진마늘,0.5TS
610,다시마 멸치 육수,적당량
610,소고기,170g
611,청양고추,1개
611,국간장,1T
611,다진 마늘,1T
611,된장,2T
611,배추,4장
611,대파 10cm,2대
611,멸치 다시마 육수,1L
612,소주또는 미림,2Ts
612,간마늘,2Ts
612,새우젓,2Ts
612,된장,1Ts
612,들깨가루,4Ts
612,뼈,12~16개정도
612,시래기,2줌
612,국간장,2Ts
612,청양고추,2개
612,고춧가루,4Ts
612,양파,1/2개
613,고추가루,5스푼
613,다진마늘,5스푼
613,소금,3스푼
613,후추,1작은스푼
613,생강가루,1/2스푼
613,들깨가루 (껍질벗긴것),7스푼
613,된장,3스푼
613,배추 우거지(시래기),적당량
613,생강,2개
613,월계수잎,4~5장
613,청양고추,4~5개
613,대파,2개
613,양파,1개
613,감자 큰것,2개
613,돼지등뼈,3키로
613,깻잎,20장
614,월계수잎,4장
614,생강,조금
614,마늘,1통
614,된장,1큰술
614,물,100ml
614,천일염,3/4큰술
614,맛소금,3/4큰술
614,대추,1줌
614,고춧가루,6큰술
614,양파,1/2개
614,감자 삶은것,4개
614,물,100ml
614,생 들깨가루,4큰술
614,후추,퍽퍽~
614,매운 건고추,4개
614,깻잎,10장
614,우거지,650g
614,마늘,1큰술
614,돼지고기등뼈,2800g
614,대파,2대
614,생강,1작은술
614,물,2700ml
615,돼지등뼈,1kg
615,고추가루,3T
615,고추장,1T
615,된장,1T
615,액젓,4T
615,다진마늘,1T
615,들깨가루,2T
615,물,1.5L
615,월계수잎,3장
615,된장,1T
615,소주,1잔
615,양파,1개
615,감자,2개
615,대파,1개반
615,우거지,350g
616,대파,
616,참기름,1작은술
616,다진마늘,1큰술
616,국간장,1큰술
616,된장,1큰술
616,고추장,1큰술
616,고춧가루,2큰술
616,양파,
616,청주,2큰술
616,된장,
616,월계수잎,
616,통후추,
616,돼지등뼈 (감자탕용),1kg
616,통마늘,
616,대파,
616,커피가루,
616,깻잎,
617,대파,1+1/2뿌리
617,청양고추,5개
617,양,1장
617,선지,2공기
617,얼갈이,1/2단
617,고추장,2큰술
617,된장,2큰술
617,양파,1개
617,다진마늘,1큰술
617,국간장,3큰술
617,후추,적당량
617,국간장,1/2큰술
617,다진마늘,1/3큰술
617,고추가루,2큰술
617,된장,1/3큰술
617,청주,1/2큰술
617,국간장,1/2큰술
617,다진마늘,1/3큰술
617,된장,1/3큰술
617,육수,1000cc
617,사골,1500cc
617,콩나물,1/2봉지
617,고추가루,1/2큰술
617,고추가루,1/2큰술
618,양파,
618,파뿌리,
618,홍고추,
618,삶은 무청,3개
618,콩나물,1줌
618,청양고추,1개
618,홍고추,1개
618,대파,1뿌리
618,된장,1큰술
618,국간장,3큰술
618,고춧기름,
618,상황버섯가루,1스푼
618,마늘,1작은술
618,소금,조금
618,,
618,선지,180g
618,쇠고기양지,150g
618,북어,조금
618,통마늘,5톨
618,,
618,고춧가루,1큰술
618,올리브유,1큰술
619,소금,3/4큰술
619,다진생강,3/4큰술
619,고춧가루,1큰술
619,다진마늘,1큰술
619,된장,1큰술
619,대파,2개
619,물,6컵
619,사골국,6컵
619,밀가루,2큰술
619,굵은소금,1큰술
619,곱창,680g
619,우거지,300g
619,미림,1큰술
620,홍고추,1개
620,들기름,2큰술
620,국거리용 소고기,1줌정도
620,느타리 버섯,조금
620,콩나물,2줌정도
620,참치액,2큰술
620,국간장,2큰술
620,생강술,1큰술
620,다진마늘,1큰술
620,우거지,5장정도
620,고춧가루,2큰술
620,된장,1큰술
620,다시다,적당히
620,소금,적당히
620,대파,1대
620,쌀뜨물,적당히
620,선지,천원어치
620,고추장,1/2큰술
620,양파,1/2개
620,청양고추,1개
620,다진마늘,1큰술
621,무청,1줌
621,사골엑기스,6봉
621,통후추,1T
621,쌀뜨물,5L
621,마늘,12쪽
621,파뿌리,1/2컵
621,배추 우거지,12잎
621,소주(소주잔),2컵
621,소내장,6근
621,일자 콩나물,1봉
621,맛술,1/2컵
621,된장(기호에 맞게 가감),5T
621,고추가루,3T
621,소고기다시다(취향껏),3T
621,마늘,2T
621,소금(기호에 맞게 가감),1T
621,파,
622,멸치액젓,1T
622,소금,1/3T 정도
622,다진마늘,1/2T
622,콩나물,4줌
622,다진파,5T
622,국간장,1T
622,멸치다시마육수,500ml
623,국간장,1숟갈
623,마늘,1/2스푼
623,청양고추,1개
623,고추가루,1숟갈
623,소금,약간
623,파,1대
623,신김치,1공기
623,콩나물,2공기
624,콩나물,1/2봉
624,대파,1개
624,청양고추,1개
624,마늘,3개
624,물,1000ml
624,소금,1숟가락
624,다시마,1조각
625,콩나물,300g
625,물,4국그릇
625,송송썬 파,1줌
625,소금,2작은술
625,다진마늘,1큰술
625,고추가루,1큰술
626,콩나물(150g),2줌
626,황태(40g),1줌
626,물,500ml
626,달걀,2개
626,다진파,5T
626,다진마늘,2/3T
626,멸치다시마육수,500ml
626,후춧가루,소량
626,국간장,3T
626,참기름,1T
627,다진 마늘,0.5큰 술
627,소금,약간
627,된장,2큰 술
627,물 (쌀뜨물 추천),6~8컵
627,멸치,7~10개
627,다시마,3장
627,청양고추,2개
627,대파,1줌
627,시금치,2줌
628,시금치,1단
628,멸치다시마육수,1.5리터
628,된장 듬뿍,3큰술
628,대파,1/4대
628,바지락,1봉지(150g)
629,다진마늘,1/2스푼
629,설탕,
629,시금치,2줌(듬뿍)
629,쌀뜬물,1000cc
629,건새우,1줌
629,청양고추,1개
629,다진 파,1/2컵
629,된장,2~3스푼
629,건새우가루,2스푼
629,고춧가루,
629,소금,
630,멸치,8마리
630,시금치,1단
630,바지락,1공기
630,느타리버섯,100g
630,양파,1/4개
630,대파,1/2대
630,다진마늘,1t
630,된장,3T
630,국간장,1T
630,다시마,1장
630,물,8컵
631,된장,2큰술
631,시금치,2단
631,대파,1대
631,청양고추,4개
631,멸치 가루,1큰술
631,다시마,2개
631,다진마늘,1큰술
632,물,1컵
632,마늘,1/2스푼
632,국간장,1스푼
632,된장,2스푼
632,멸치육수 (or 물),1컵
632,대파,1뿌리
632,청양고추,2개
632,고추가루,1/2스푼
632,시래기,200g
632,쌀뜨물,1컵
632,참기름이나 들기름,1스푼
633,물,1L
633,된장,2큰술
633,멸치다시팩,1개
633,다진 마늘,1/2큰술
633,양파,1/2개
633,청양고추,1개
633,삶은 시래기,2줌
633,홍고추,1개
634,참기름,1/2숟가락
634,국간장,1숟가락
634,새우젖,1숟가락
634,들깨가루,1숟가락
634,마늘,1/2숟가락
634,대파&고추,조금
634,배추시래기,1주먹
634,육수용멸치,5~6마리
634,된장,2숟가락
635,청양고추,2개
635,물,2000ml
635,삶은 시래기,2웅큼
635,다시멸치,15마리
635,대파,1/2개
635,된장,4스푼
635,다진마늘,1/2스푼
635,소금,1/4스푼
635,고춧가루,2스푼
636,쌀뜨물,2-3컵
636,국간장,2T
636,고춧가루,1T
636,들깨가루,1T
636,다진마늘,1T
636,다진 청양고추,1T
636,된장,2T
636,삶은 시래기,400g
636,멸치육수,1.5리터정도
637,소금,
637,쑥,1줌
637,양파,
637,감자,
637,대파,
637,청양고추,
637,홍고추,
637,멸치다시마팩,
637,미소된장,
638,쑥,1줌
638,양파,1/2개
638,청양고추,2개
638,감자,1개
638,국간장,조금
638,두부,1/2모
638,마른표고,2개
638,다시마,2쪽
638,된장,2수저
638,대파,1토막
638,마늘,2쪽
638,다시멸치,10마리
639,멸치 간것,1스푼
639,된장,1스푼
639,다진마늘,0.5스푼
639,대파,1/3대
639,다시마,
639,쑥,120g
639,쌀뜨물,800g
639,날 콩가루,2스푼
640,콩가루,2T
640,쑥,100g
640,들깨가루,2T
640,다진 파,1T
640,다진 마늘,1T
640,홍고추,1개
640,된장,2T
640,참치 액,1T
640,육수,5컵
640,육수:육수 팩,1개
640,다시마(10cmx10cm),1장
640,무 말린 것,1개
641,들깨가루,2T
641,대파,약간
641,굵은소금,1/2T
641,국간장,1T
641,된장,1T
641,쑥,100g
641,멸치,3개
641,다시마,2장
641,간마늘,1/2T
642,파,30g
642,고춧가루,1큰술
642,고추장,1작은술
642,된장,2큰술
642,청고추,1개
642,쌀뜨물,3컵
642,멸치육수,3컵
642,양파,40g
642,아욱,1단
642,홍고추,1/2개
643,된장,
643,애호박,
643,파,
643,두부,
643,다진마늘,
643,​아욱,
643,청양고추,
644,소금,
644,아욱,1줌
644,조각다시마,3개
644,쌀뜨물,
644,된장,2T
644,간장,2T
644,고추가루,1T
644,마늘,0.5T
645,아욱,
645,생수 또는 쌀뜨물,4컵
645,조개살또는바지락,
645,된장,1스푼
645,마늘,
646,마른새우,2큰술
646,손질한 아욱(야구공 크기),2묶음
646,소금,2큰술
646,다시마 (10*10),1장
646,생수(1컵=375ml),10컵
646,된장,3큰술
646,다진마늘,1큰술
646,잔파,2대
647,데쳐놓은 배춧잎,10장
647,멸치가루,1큰술
647,대파,1대
647,마늘,약간
647,청양고추,3개
647,소금,1큰술
647,고춧가루,5큰술
647,된장,300g
648,한우양지,400g
648,배추우거지,
648,청양고추,
648,마늘,
648,대파,
648,된장,넉넉히
648,소금,
648,청양고추가루,조금
649,우거지,
649,국거리용멸치,약간
649,된장,2큰술
649,고춧가루,1/2큰술
649,마늘,1/2큰술
649,다시다,1/3수저
650,고춧가루,0.5큰술
650,들깨가루,2큰술
650,국간장,1큰술
650,된장,3큰술
650,다진마늘,0.5큰술
650,콩나물,2줌
650,대파,1/3대
650,멸치다싯물,6컵
650,채썬무,1/2줌
650,삶은 얼갈이배추(우거지),300g
650,청양고추,1개
651,국거리 소고기,1줌
651,국물용 멸치,10마리
651,다진마늘,1/2스푼
651,청주,2스푼
651,참기름,1스푼
651,소금,약간
651,고춧가루,1스푼
651,맛술,1스푼
651,간장,1/2스푼
651,국간장,1스푼
651,된장,2스푼
651,고추장,1/2스푼
651,배추우거지,2줌
651,후추,톡톡
652,들기름,1작은술
652,삶은 우거지,150g
652,풋고추(청양고추),1개
652,홍고추,1/2개
652,대파,1/3대
652,시판 사골국물,2컵
652,멸치 다시마육수,2컵
652,된장,1큰술
652,고춧가루,1작은술
652,다진마늘,1/2큰술
652,들깨가루,1큰술
653,소금,약간
653,재래식 된장,2큰술
653,식용유,1큰술
653,굵은 고춧가루,2큰술
653,들깨가루,2큰술
653,국간장,3큰술
653,굵은 고춧가루,2큰술
653,간마늘,1큰술
653,간마늘,1/2큰술
653,후추,약간
653,미림,1큰술
653,참기름,1큰술
653,국간장,1큰술
653,굵은고춧가루,2큰술
653,참기름,1+1/2큰술
653,간마늘,1큰술
653,무,70g
653,재래식된장,2큰술
653,시금치,1단
653,멸치가루,2큰술
653,물,1리터
653,사골육수,1리터
653,한우 양지머리 고기,250g
653,미림,1큰술
653,청양고추,3개
653,삶은 우거지(배추잎),600g
653,대파 초록잎부분만,100g
653,콩나물,130g
654,대파,1대
654,된장,1t
654,통마늘,15개
654,대파,약간
654,물,4.2L
654,양파,1/2개
654,무,380g
654,삶은 우거지,200g
654,소 잡뼈,1kg
654,후추,조금
654,국간장,1t
654,소금,1t
655,물,2국그릇
655,느타리버섯,5T
655,두부,1/2모
655,우렁,100g
655,달래,1묶음
655,미소된장,2T
656,무,1토막
656,물,12종이컵
656,대파 흰부분,5대
656,양파,1/2개
656,당면,1줌
656,맛술,3T
656,꽃소금,3티스푼
656,간장,2T
656,다진마늘,1T
656,자른대파,1/2뿌리
656,후추,약간
656,갈비탕용 소고기,1kg
657,갈비,1kg
657,양파,1/2개
657,무,1/2조각
657,대파,1뿌리
657,통마늘,10개
657,물,2L
657,무,1/2조각
657,송송 썬 대파,1/2뿌리
657,달걀지단,기호
657,불린당면,기호
657,간장,2큰술
657,다진마늘,1큰술
657,소금,약간
657,후춧가루,약간
657,청주,1컵
658,쇠갈비 찜용,3.8kg
658,물,4L
658,파,1단
658,무,1/4개
658,국간장,
658,소금,
658,후추가루,
659,탕갈비,1kg
659,대추,조금
659,마늘,
659,파,약간
659,무,1/2개
659,어간장,
660,물,15컵
660,후춧가루,약간
660,소금,0.5큰술
660,다진마늘,0.5큰술
660,국간장,2큰술
660,,
660,양파,약간
660,마늘,8톨
660,썬 대파,약간
660,대파,약간
660,무,1/3개
660,소갈비,8개
661,다진마늘,1큰술
661,국간장,1/2컵
661,감자,2개
661,들깨가루,4~5큰술
661,고춧가루,3큰술
661,액젓,3큰술
661,된장,1큰술
661,물,적당량
661,깻잎,약간
661,대파,1대
661,무청,1줌
661,돼지등뼈,1.3kg
661,고추장,1큰술
662,국간장,5큰 술
662,멸치액젓,3큰 술
662,고춧가루,3큰 술
662,청양고추,1개
662,생강,조금
662,마늘,1움큼
662,사과,1/2개
662,소주,2잔
662,양파,1개
662,월개수 잎,2~3장
662,깻잎,10장
662,데친 얼갈이 배추,200g
662,감자 작은거,6개
662,감자탕용 돼지등뼈,1.5kg
662,파,1대
662,들깨가루,5큰 술
662,다진 마늘,2큰 술
662,고추장,1큰 술
662,된장,1큰 술
662,미림,2큰 술
663,커피,1큰술
663,후추,약간
663,들깨가루,기호
663,소금,약간
663,통후추,1큰술
663,된장,1/2공기
663,청양고추,
663,청주,
663,생강,
663,깻잎,넉넉히
663,돼지등뼈,3줄
663,대파,2대
663,굵은 감자,5개
663,양파,1개
663,마늘,
664,등뼈,1kg
664,시래기,300g
664,대파,1대
664,된장,2큰술
664,고추가루,2큰술
664,마늘,6개
664,국간장,2큰술
664,대파,1대
664,들깨,2큰술
664,깻잎,1줌
664,양파껍질,
664,생강,1조각
665,후추,
665,돼지등뼈,1kg
665,감자,5개
665,대파,1대
665,양파,1개
665,마늘,
665,생강,
665,청양고추,4개
665,된장,2큰술
665,깻잎,
665,청양고춧가루,5큰술
665,맛술,2/1컵
665,설탕,1큰술
665,소금,2큰술
666,닭,1마리
666,양파,
666,대파,
666,후추,통마늘
666,소금,
666,청주 or,소주
666,다진마늘,1스푼
666,월계수잎(생략가능),
667,닭,1마리(1kg)
667,마늘,12개
667,양파,1개
667,대파,1/2개
667,통후추,8알(없으면 생략가능)
667,대파 총총썰은거,1개
667,고추가루,3T
667,닭육수,4T
667,다진마늘,1T
667,국간장,1T
667,후춧가루,소량
668,생강,1/3줌
668,닭,1마리
668,양파,1개
668,대파,1대
668,통마늘,1줌
668,후추,약간
668,다진 마늘,1T
668,국간장,1T
668,청양고추,1개
668,후추,약간
668,다진파,1컵
668,소금,약간
668,고추가루,3T
669,국간장,0.5Ts
669,간마늘,1ts
669,간마늘,1ts
669,후추,약간
669,소금,약간
669,통후추,약간
669,닭,1마리
669,대파,1뿌리
669,양파,1/2개
669,고춧가루,2Ts
669,닭육수,1국자
669,통마늘,1/2줌
669,참기름,1Ts
670,고추가루,3T
670,청주(소주),1소주컵
670,마늘,5알
670,닭고기,1마리
670,대파,1대
670,다진마늘,1T
670,대파,1대
670,국간장,1T
670,청양고추,2개
671,양파,1/2개
671,후춧가루,
671,두부(사각모양 썬것),6조각
671,소금,1/4큰술
671,된장,1/4큰술
671,고추장,1/2큰술
671,청주,2큰술
671,다진마늘,1+1/2큰술
671,국간장,1큰술
671,고춧가루,2큰술
671,대파,1/2대
671,홍고추,1/2개
671,풋고추,1개
671,쑥갓,1줌
671,호박(반달썬 것),1줌
671,건다시마 (3cmX4 cm),4장
671,무(나박썬 것),1+1/2줌
671,우럭(생물),1마리
671,육수용 생수,1L
671,콩나물,2줌
672,조기,3마리
672,무,200g
672,대파,70g
672,소금,약간
672,후춧가루,약간
